_id,navigationPath[0],navigationPath[1],navigationPath[2],navigationPath[3],navigationPath[4],navigationPath[5],navigationPath[6],navigationPath[7],navigationPath[8],navigationPath[9],navigationPath[10],navigationPath[11],navigationPath[12],navigationPath[13],navigationPath[14],navigationPath[15],navigationPath[16],navigationPath[17],navigationPath[18],navigationPath[19],navigationPath[20],navigationPath[21],navigationPath[22],navigationPath[23],navigationPath[24],navigationPath[25],navigationPath[26],navigationPath[27],navigationPath[28],navigationPath[29],navigationPath[30],navigationPath[31],navigationPath[32],navigationPath[33],navigationPath[34],navigationPath[35],navigationPath[36],navigationPath[37],navigationPath[38],navigationPath[39],navigationPath[40],eventType,location.domain,location.page,x,y,clickCount,scrollDepth,scrollDirection,currentPage,timeSpentOnPage,newVisitor,activeUsers,taskSuccessRate,timeOnTask,searchUsage,navigationUsage,userErrorRate,taskLevelSatisfaction,testLevelSatisfaction,productAccess,avgTimeSpent,featureAdoptionRate,heatmapData.points[0].x,heatmapData.points[1].x,heatmapData.points[2].x,heatmapData.points[3].x,heatmapData.points[4].x,heatmapData.points[5].x,heatmapData.points[6].x,heatmapData.points[7].x,heatmapData.points[8].x,heatmapData.points[9].x,heatmapData.points[10].x,heatmapData.points[11].x,heatmapData.points[12].x,heatmapData.points[13].x,heatmapData.points[14].x,heatmapData.points[15].x,heatmapData.points[16].x,heatmapData.points[17].x,heatmapData.points[18].x,heatmapData.points[19].x,heatmapData.points[0].y,heatmapData.points[1].y,heatmapData.points[2].y,heatmapData.points[3].y,heatmapData.points[4].y,heatmapData.points[5].y,heatmapData.points[6].y,heatmapData.points[7].y,heatmapData.points[8].y,heatmapData.points[9].y,heatmapData.points[10].y,heatmapData.points[11].y,heatmapData.points[12].y,heatmapData.points[13].y,heatmapData.points[14].y,heatmapData.points[15].y,heatmapData.points[16].y,heatmapData.points[17].y,heatmapData.points[18].y,heatmapData.points[19].y,heatmapData.points[0].value,heatmapData.points[1].value,heatmapData.points[2].value,heatmapData.points[3].value,heatmapData.points[4].value,heatmapData.points[5].value,heatmapData.points[6].value,heatmapData.points[7].value,heatmapData.points[8].value,heatmapData.points[9].value,heatmapData.points[10].value,heatmapData.points[11].value,heatmapData.points[12].value,heatmapData.points[13].value,heatmapData.points[14].value,heatmapData.points[15].value,heatmapData.points[16].value,heatmapData.points[17].value,heatmapData.points[18].value,heatmapData.points[19].value,dropOffPage,visitorToken,os,deviceType,origin,windowSize.width,windowSize.height,maxScrollDepth,confusedScrolling,timestamp,journeyStarted,dropOff,bounce,activeInteraction,__v
6565e04f0e8d3b6d19874915,https://example.com/child7/grandchild3,https://example.com/child7/grandchild1,https://example.com/child6/grandchild2,https://example.com/child2/grandchild1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child2/grandchild1,1841,62,8,21,up,https://example.com/child2/grandchild1,4711,false,34,40.05,468,36,83,31.09,3,3,76,5234,88.53,763,1840,1634,439,1246,609,1241,773,213,553,634,1712,1491,1225,780,971,600,1113,1171,368,315,601,100,170,417,708,740,59,824,264,919,531,514,1051,927,144,515,281,885,972,2,2,4,9,0,7,2,6,5,4,9,7,2,6,8,6,1,5,8,5,,b381644d-cbed-409b-8423-5e3fae80e53d,Android,Mobile,https://example.com,1127,771,3,true,2023-11-27T23:58:32.697Z,4,100,0,true,0
6565e04f0e8d3b6d19874917,https://example.com/child4/grandchild3,https://example.com/child8/grandchild3,https://example.com/child3/grandchild2,https://example.com/child10/grandchild2,https://example.com/child10/grandchild3,https://example.com/child7,https://example.com/child4/grandchild2,https://example.com/child9/grandchild3,https://example.com/child2/grandchild2,https://example.com/child9,https://example.com/child8/grandchild3,https://example.com/child10/grandchild3,https://example.com/child7/grandchild3,https://example.com/child7/grandchild2,https://example.com/child9/grandchild3,https://example.com/child9/grandchild1,https://example.com/child2/grandchild1,https://example.com/child5/grandchild3,https://example.com/child3/grandchild1,https://example.com/child7,https://example.com/child8/grandchild1,https://example.com/child2/grandchild1,https://example.com/child8,https://example.com/child2/grandchild3,https://example.com/child8/grandchild2,https://example.com/child2/grandchild1,https://example.com/child2,https://example.com/child6,https://example.com/child5,,,,,,,,,,,,,click,https://example.com,https://example.com/child5,446,125,0,55,down,https://example.com/child5,4687,false,13,72.37,4484,20,48,35.11,3,1,45,8931,87.05,681,751,1327,798,1639,647,583,1063,202,1397,932,706,1543,448,131,868,765,1245,1042,687,330,339,378,967,513,88,753,822,1039,275,135,423,879,611,675,476,957,174,885,239,4,3,6,4,9,10,3,3,7,9,4,0,10,9,2,4,4,7,10,3,,46a278b0-719f-4c59-8eeb-72e24b96e407,Linux,Tab,https://example.com,1043,869,55,false,2023-11-28T11:17:10.176Z,36,57,0,false,0
6565e04f0e8d3b6d19874919,https://example.com/child10/grandchild1,https://example.com/child9/grandchild2,https://example.com/child4/grandchild2,https://example.com/child5/grandchild2,https://example.com/child7/grandchild2,https://example.com/child4/grandchild2,https://example.com/child4/grandchild3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,click,https://example.com,https://example.com/child4/grandchild3,1891,203,3,2,up,https://example.com/child4/grandchild3,3968,true,2,85.65,3674,71,56,54.05,4,4,83,5736,24.8,1899,1735,657,1229,709,443,1130,89,755,693,847,792,1026,679,395,251,1769,1553,1166,209,494,413,450,647,940,562,491,703,947,432,744,301,532,167,594,927,1002,742,290,368,4,5,4,10,0,2,3,1,2,8,0,2,6,9,10,7,1,5,3,3,,26630103-d3a4-45c2-bd9a-d4af30b25859,MacOS,Mobile,https://example.com,578,759,23,false,2023-11-27T20:41:52.627Z,59,89,0,false,0
6565e04f0e8d3b6d1987491b,https://example.com/child3,https://example.com/child3/grandchild2,https://example.com/child6/grandchild2,https://example.com/child9/grandchild2,https://example.com/child2/grandchild1,https://example.com/child2/grandchild3,https://example.com/child6/grandchild1,https://example.com/child6/grandchild3,https://example.com/child6/grandchild2,https://example.com/child9/grandchild1,https://example.com/child10/grandchild2,https://example.com/child5/grandchild2,https://example.com/child4/grandchild3,https://example.com/child3/grandchild3,https://example.com/child6/grandchild1,,,,,,,,,,,,,,,,,,,,,,,,,,,click,https://example.com,https://example.com/child6/grandchild1,1595,256,6,74,up,https://example.com/child6/grandchild1,3983,false,18,64.19,3633,54,3,74.31,5,2,57,2866,5.2,166,680,989,1753,495,284,1706,1339,1484,1415,341,1217,1361,1884,969,1744,476,1549,1447,1070,342,409,686,248,101,776,701,969,73,303,1013,18,1008,645,111,21,1033,460,888,633,4,9,2,9,1,8,7,8,4,7,4,6,6,1,1,7,3,4,2,10,,910c0107-a93b-4d32-be5f-7e69d94a0095,MacOS,Desktop,https://example.com,1744,607,14,false,2023-11-28T04:34:18.072Z,10,93,0,false,0
6565e04f0e8d3b6d1987491d,https://example.com/child6/grandchild1,https://example.com/child5,https://example.com/child8/grandchild2,https://example.com/child10/grandchild2,https://example.com/child4,https://example.com/child5/grandchild3,https://example.com/child3/grandchild3,https://example.com/child9/grandchild3,https://example.com/child10/grandchild2,https://example.com/child2/grandchild2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child2/grandchild2,255,510,6,6,down,https://example.com/child2/grandchild2,5909,false,48,46.76,3744,70,14,93,2,4,64,9135,23.83,1020,233,1494,757,1587,325,1858,285,140,1743,1112,934,1378,161,1846,1139,1458,498,160,1726,434,655,855,735,1031,555,364,639,875,506,364,524,2,169,580,255,133,988,281,426,7,9,10,5,8,9,5,6,2,1,2,3,4,0,2,8,10,3,10,2,,1d11364f-4920-4897-9c3a-44a3af59bd13,Linux,Desktop,https://example.com,456,648,8,false,2023-11-27T16:29:14.518Z,69,78,0,false,0
6565e04f0e8d3b6d1987491f,https://example.com/child2,https://example.com/child8/grandchild1,https://example.com/child2/grandchild2,https://example.com/child7/grandchild3,https://example.com/child9/grandchild3,https://example.com/child7/grandchild3,https://example.com/child1/grandchild1,https://example.com/child8/grandchild1,https://example.com/child9/grandchild1,https://example.com/child9/grandchild1,https://example.com/child5/grandchild2,https://example.com/child8/grandchild2,https://example.com/child5/grandchild1,https://example.com/child8/grandchild3,https://example.com/child6/grandchild2,https://example.com/child5/grandchild2,https://example.com/child10/grandchild2,https://example.com/child5,https://example.com/child2,https://example.com/child2/grandchild2,https://example.com/child8,https://example.com/child8/grandchild2,https://example.com/child9/grandchild2,https://example.com/child3/grandchild2,https://example.com/child4/grandchild1,https://example.com/child6/grandchild3,https://example.com/child8,https://example.com/child9/grandchild1,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child9/grandchild1,402,721,7,10,up,https://example.com/child9/grandchild1,3446,false,47,52.59,646,10,57,95.17,4,1,62,524,62.51,786,146,944,1259,838,994,954,265,564,84,697,1718,1035,1875,1338,1480,1140,1013,238,1707,863,60,623,604,274,802,396,870,301,476,658,993,184,1079,600,790,976,248,252,324,9,1,7,3,7,9,5,4,3,1,2,7,1,0,1,9,8,9,3,4,https://example.com/child9/grandchild2,ac06f6de-fbf5-448b-b268-eda7f5f8f29f,iOS,Desktop,https://example.com,1273,1020,72,false,2023-11-27T13:55:49.124Z,88,56,0,true,0
6565e04f0e8d3b6d19874921,https://example.com/child3/grandchild2,https://example.com/child1/grandchild3,https://example.com/child5/grandchild2,https://example.com/child10/grandchild1,https://example.com/child5/grandchild1,https://example.com/child3/grandchild1,https://example.com/child2/grandchild3,https://example.com/child1,https://example.com/child2/grandchild2,https://example.com/child6/grandchild2,https://example.com/child5/grandchild2,https://example.com/child2,https://example.com/child4/grandchild3,https://example.com/child5/grandchild2,https://example.com/child9/grandchild1,https://example.com/child6/grandchild3,https://example.com/child2/grandchild3,https://example.com/child1,https://example.com/child2/grandchild2,https://example.com/child1/grandchild1,https://example.com/child10/grandchild1,https://example.com/child5/grandchild1,https://example.com/child9/grandchild3,https://example.com/child7/grandchild3,https://example.com/child8,https://example.com/child9,https://example.com/child10/grandchild3,https://example.com/child3/grandchild2,https://example.com/child1/grandchild1,https://example.com/child1,https://example.com/child1/grandchild3,,,,,,,,,,,scroll,https://example.com,https://example.com/child1/grandchild3,1348,1037,0,36,down,https://example.com/child1/grandchild3,4186,true,40,90,841,70,97,52.03,4,1,69,3134,91.85,753,934,1684,1913,1902,52,1863,300,579,1484,956,800,1374,455,445,1434,30,1531,848,1695,429,987,229,667,719,234,558,482,166,806,440,955,763,747,272,118,737,738,115,655,2,8,5,2,9,4,10,2,9,0,7,3,6,7,7,9,0,1,2,9,https://example.com/child8/grandchild3,bd3cb5b9-290d-4917-843d-ed67e24eda2c,Linux,Tab,https://example.com,1525,693,68,true,2023-11-28T11:48:35.844Z,75,19,0,false,0
6565e04f0e8d3b6d19874923,https://example.com/child10,https://example.com/child8/grandchild2,https://example.com/child3/grandchild1,https://example.com/child1,https://example.com/child6/grandchild2,https://example.com/child10/grandchild3,https://example.com/child8/grandchild3,https://example.com/child7,https://example.com/child2/grandchild1,https://example.com/child2,https://example.com/child6,https://example.com/child8/grandchild1,https://example.com/child1,https://example.com/child2/grandchild1,https://example.com/child8/grandchild2,https://example.com/child4/grandchild1,https://example.com/child10,https://example.com/child4/grandchild2,https://example.com/child10,https://example.com/child10/grandchild1,https://example.com/child2,https://example.com/child10/grandchild3,https://example.com/child10/grandchild1,https://example.com/child4/grandchild3,https://example.com/child5/grandchild2,https://example.com/child8,https://example.com/child9/grandchild2,https://example.com/child2,https://example.com/child1,https://example.com/child9/grandchild1,https://example.com/child5/grandchild2,https://example.com/child4/grandchild3,https://example.com,https://example.com/child2/grandchild1,https://example.com/child3/grandchild2,https://example.com/child2/grandchild1,https://example.com/child1/grandchild2,https://example.com/child10/grandchild3,https://example.com/child4/grandchild1,https://example.com/child10,,click,https://example.com,https://example.com/child10,228,1024,7,73,down,https://example.com/child10,9489,true,15,22.32,3745,48,35,70.66,1,3,68,4089,68.77,1348,163,196,550,671,1717,487,1686,1253,1911,1891,107,1249,186,1110,1906,1147,1316,1593,953,856,639,658,989,69,1075,12,627,14,193,608,400,85,642,391,1006,655,282,191,804,4,6,10,5,5,6,7,5,0,4,1,7,8,9,0,9,5,0,3,9,,8edf8405-4836-4b15-881e-bdbf5684717c,iOS,Desktop,https://example.com,1556,888,0,false,2023-11-27T16:30:40.848Z,89,14,0,true,0
6565e04f0e8d3b6d19874925,https://example.com/child7/grandchild1,https://example.com/child2/grandchild1,https://example.com/child8/grandchild3,https://example.com/child2/grandchild2,https://example.com/child8,https://example.com/child7,https://example.com/child9,https://example.com/child3/grandchild2,https://example.com,https://example.com/child3/grandchild2,https://example.com/child6/grandchild2,https://example.com/child9/grandchild2,https://example.com/child4/grandchild3,https://example.com/child10/grandchild3,https://example.com/child3,https://example.com/child1/grandchild2,https://example.com/child2/grandchild1,https://example.com/child8/grandchild1,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child8/grandchild1,1338,147,6,77,up,https://example.com/child8/grandchild1,4544,false,44,68.93,4261,95,62,93.46,1,3,29,709,71.06,97,1877,129,626,1180,1126,1851,755,1270,930,1602,1015,1393,108,188,1455,1879,1429,1421,1198,757,1019,446,886,173,301,60,991,282,640,645,516,468,180,1012,676,742,505,983,761,9,5,8,9,2,9,2,2,4,0,8,5,7,4,7,6,9,0,1,10,,44e701aa-713a-4dc0-ae43-e6cd3e65520b,Linux,Mobile,https://example.com,353,752,11,true,2023-11-28T05:49:06.863Z,96,82,0,true,0
6565e04f0e8d3b6d19874927,https://example.com/child5/grandchild3,https://example.com/child4,https://example.com/child10,https://example.com/child5/grandchild3,https://example.com/child9/grandchild2,https://example.com/child3,https://example.com/child9/grandchild1,https://example.com/child1/grandchild3,https://example.com/child8,https://example.com/child1/grandchild1,https://example.com/child6/grandchild2,https://example.com/child10/grandchild1,https://example.com/child6/grandchild1,https://example.com/child1/grandchild1,https://example.com/child8/grandchild1,https://example.com/child10/grandchild2,https://example.com/child7/grandchild2,https://example.com/child2/grandchild2,https://example.com/child3,https://example.com/child8,https://example.com/child6/grandchild2,https://example.com/child9/grandchild2,https://example.com/child10/grandchild1,https://example.com/child6,https://example.com/child4/grandchild1,https://example.com/child7/grandchild3,https://example.com/child3/grandchild2,https://example.com/child2/grandchild3,https://example.com/child6,https://example.com/child4,https://example.com/child1/grandchild1,https://example.com/child2/grandchild3,https://example.com/child9/grandchild1,https://example.com/child2/grandchild1,https://example.com/child2/grandchild2,https://example.com/child7/grandchild1,https://example.com/child6/grandchild2,,,,,scroll,https://example.com,https://example.com/child6/grandchild2,47,902,7,66,up,https://example.com/child6/grandchild2,6417,false,21,8.65,3339,55,50,39.72,4,3,71,6357,53.62,1661,1392,667,517,1674,305,604,111,334,1329,1143,363,1585,1092,1172,1115,1536,1829,479,2,447,982,981,68,699,86,505,822,112,568,977,82,30,917,629,635,34,853,913,241,8,4,7,6,10,4,4,1,9,5,3,9,5,9,7,10,4,7,10,2,,d4081370-95a9-43a4-9e34-28d3f8eb021f,Windows,Mobile,https://example.com,1226,851,96,true,2023-11-28T00:33:43.389Z,48,99,0,false,0
6565e04f0e8d3b6d19874929,https://example.com/child2,https://example.com/child4/grandchild3,https://example.com/child7,https://example.com/child7,https://example.com/child7/grandchild1,https://example.com/child4/grandchild1,https://example.com/child5,https://example.com/child1/grandchild2,https://example.com/child7/grandchild1,https://example.com/child7,https://example.com/child4/grandchild1,https://example.com/child2/grandchild3,https://example.com/child4,https://example.com/child5/grandchild3,https://example.com/child5,https://example.com/child6/grandchild1,https://example.com/child7/grandchild2,https://example.com/child3/grandchild2,https://example.com/child5,https://example.com/child9/grandchild3,https://example.com/child1/grandchild3,https://example.com/child8/grandchild3,https://example.com/child9,https://example.com/child9,https://example.com/child3,https://example.com/child9/grandchild3,https://example.com/child10/grandchild1,https://example.com/child2/grandchild1,https://example.com/child8/grandchild3,https://example.com/child6,https://example.com/child8/grandchild2,https://example.com/child5,https://example.com/child10/grandchild3,https://example.com/child6/grandchild3,,,,,,,,navigation,https://example.com,https://example.com/child6/grandchild3,929,99,3,87,down,https://example.com/child6/grandchild3,3024,true,48,9.08,2852,41,27,65.35,3,3,30,4959,21.74,521,1062,1290,1278,147,1478,545,516,1433,1888,1040,1864,1318,1776,1210,1214,562,1256,200,1609,242,501,134,265,906,944,99,593,620,783,334,2,259,963,857,899,639,890,145,373,9,6,5,3,7,9,3,4,3,0,8,8,2,3,2,10,4,9,2,2,,a101fef8-61e9-4f83-9f99-99e6a8f9e763,MacOS,Desktop,https://example.com,1019,754,82,false,2023-11-27T15:02:16.367Z,86,80,0,false,0
6565e04f0e8d3b6d1987492b,https://example.com/child9/grandchild1,https://example.com/child9,https://example.com/child9/grandchild3,https://example.com/child1,https://example.com/child6/grandchild2,https://example.com/child5/grandchild1,https://example.com/child3/grandchild3,https://example.com/child3/grandchild1,https://example.com/child9,https://example.com/child10/grandchild2,https://example.com/child7/grandchild3,https://example.com/child9,https://example.com/child10/grandchild1,https://example.com/child10/grandchild3,https://example.com/child6/grandchild2,https://example.com/child10/grandchild1,https://example.com/child4/grandchild3,https://example.com/child9/grandchild3,https://example.com/child4/grandchild2,https://example.com/child8,https://example.com/child8/grandchild1,https://example.com/child6/grandchild1,https://example.com/child6/grandchild2,https://example.com/child6/grandchild2,https://example.com/child10/grandchild1,https://example.com/child10/grandchild2,https://example.com/child3/grandchild1,https://example.com/child1/grandchild2,https://example.com/child8,https://example.com/child6/grandchild1,https://example.com/child5/grandchild3,https://example.com/child6/grandchild3,https://example.com/child4/grandchild2,https://example.com/child6,,,,,,,,scroll,https://example.com,https://example.com/child6,477,707,5,38,down,https://example.com/child6,4062,false,48,81.93,915,79,9,17.52,2,1,84,61,98.29,1179,1102,991,1484,944,833,1333,952,168,305,417,1396,1099,318,390,848,468,790,957,145,469,1041,177,500,1026,989,521,934,870,947,876,150,895,884,1053,333,9,558,677,736,10,5,6,9,8,3,0,7,9,5,10,5,4,8,7,4,5,2,8,7,,1a045993-e9a3-488d-8dfa-f9ff74497174,iOS,Desktop,https://example.com,1355,813,21,false,2023-11-28T01:17:58.787Z,79,65,0,true,0
6565e04f0e8d3b6d1987492d,https://example.com/child2/grandchild2,https://example.com/child4,https://example.com/child6,https://example.com/child10/grandchild1,https://example.com/child6/grandchild3,https://example.com/child1/grandchild3,https://example.com/child6,https://example.com/child3,https://example.com/child10,https://example.com/child3/grandchild2,https://example.com/child1/grandchild1,https://example.com/child5/grandchild3,https://example.com/child5/grandchild2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,click,https://example.com,https://example.com/child5/grandchild2,282,207,10,57,up,https://example.com/child5/grandchild2,6410,false,22,89.87,4642,98,22,71.77,1,4,95,6000,34.34,1920,738,474,863,1743,586,721,335,824,1877,315,1690,1754,1793,357,201,631,639,1394,470,917,673,650,426,1021,64,575,213,597,945,141,942,249,458,79,467,129,888,692,935,7,3,9,4,5,5,3,8,0,9,10,4,7,2,1,2,7,3,9,1,,131f6827-eaac-49bb-aa11-9ceed20e188c,MacOS,Tab,https://example.com,331,587,10,true,2023-11-28T04:50:19.044Z,72,41,0,true,0
6565e04f0e8d3b6d1987492f,https://example.com/child6/grandchild3,https://example.com/child5/grandchild3,https://example.com/child6/grandchild1,https://example.com/child6/grandchild2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,click,https://example.com,https://example.com/child6/grandchild2,589,232,10,42,up,https://example.com/child6/grandchild2,2244,false,3,15.41,1998,36,49,70.8,1,5,74,5856,16.5,1059,779,221,1106,765,378,675,1606,1751,704,621,1382,647,61,1520,975,1194,1080,1746,1859,947,879,253,873,709,941,477,446,519,479,31,898,530,823,670,89,1013,258,471,292,6,0,7,6,0,0,5,10,6,2,4,4,5,7,6,1,0,3,5,10,https://example.com/child4/grandchild3,f49ac053-c8fb-4620-9212-ac59cb097027,Android,Tab,https://example.com,925,895,71,true,2023-11-27T20:14:39.053Z,1,23,0,true,0
6565e04f0e8d3b6d19874931,https://example.com/child4,https://example.com/child1,https://example.com/child5/grandchild2,https://example.com/child2/grandchild3,https://example.com/child3,https://example.com/child6/grandchild1,https://example.com/child7/grandchild1,https://example.com/child4/grandchild2,https://example.com/child8/grandchild3,https://example.com/child1,https://example.com/child2/grandchild3,https://example.com/child7,https://example.com/child8/grandchild2,https://example.com/child2/grandchild2,https://example.com/child6/grandchild3,https://example.com/child10,https://example.com/child8,https://example.com/child8,https://example.com/child3/grandchild2,https://example.com/child10/grandchild1,https://example.com/child9/grandchild2,https://example.com/child2,https://example.com/child7/grandchild3,https://example.com/child5/grandchild2,https://example.com/child5/grandchild1,https://example.com/child2/grandchild1,https://example.com/child9,https://example.com/child8/grandchild1,https://example.com/child6/grandchild2,https://example.com/child5/grandchild2,,,,,,,,,,,,scroll,https://example.com,https://example.com/child5/grandchild2,1252,604,4,21,up,https://example.com/child5/grandchild2,3185,true,0,52.63,1226,74,64,26.42,2,5,33,6766,62.96,1270,1472,53,59,584,638,80,827,1803,526,1144,1797,903,1300,1918,466,470,1837,141,356,997,145,1028,471,830,1001,58,95,1066,82,494,535,231,366,630,950,607,42,636,642,10,0,1,0,4,9,10,8,1,7,8,8,5,5,5,5,9,4,7,5,,2e26e4e9-d06a-43fb-b31b-75a265edd2f5,Linux,Tab,https://example.com,1488,522,93,true,2023-11-27T16:32:39.001Z,28,76,0,false,0
6565e04f0e8d3b6d19874933,https://example.com/child6/grandchild3,https://example.com/child4,https://example.com/child10/grandchild2,https://example.com/child2/grandchild3,https://example.com/child4/grandchild3,https://example.com/child1/grandchild2,https://example.com/child3/grandchild1,https://example.com/child7/grandchild3,https://example.com/child7,https://example.com/child10/grandchild2,https://example.com/child9/grandchild1,https://example.com/child8,https://example.com/child8/grandchild1,https://example.com/child9,https://example.com/child6/grandchild1,https://example.com/child6/grandchild3,https://example.com/child3/grandchild2,https://example.com/child8,https://example.com/child10/grandchild3,https://example.com/child9/grandchild2,https://example.com/child2/grandchild2,https://example.com/child10,https://example.com/child9/grandchild1,,,,,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child9/grandchild1,1851,221,7,55,down,https://example.com/child9/grandchild1,1715,false,18,32.74,1439,77,42,21.17,3,1,63,2814,35.96,1264,665,1208,748,906,1681,1785,933,1906,891,1120,995,1517,372,1892,1563,1129,231,1164,303,356,848,565,173,519,533,581,2,374,297,531,550,805,4,406,1074,434,890,800,95,4,2,4,6,5,3,6,6,2,2,3,4,8,1,7,3,7,6,5,1,https://example.com/child8/grandchild2,eacbeefb-b44f-4124-9d9a-61167da60ad6,Windows,Mobile,https://example.com,1371,800,9,false,2023-11-27T14:58:22.767Z,31,85,0,true,0
6565e04f0e8d3b6d19874935,https://example.com/child2/grandchild2,https://example.com/child1/grandchild1,https://example.com/child7/grandchild1,https://example.com/child1/grandchild3,https://example.com/child8,https://example.com/child10/grandchild1,https://example.com/child10,https://example.com/child3/grandchild3,https://example.com/child10,https://example.com/child5/grandchild3,https://example.com/child8/grandchild2,https://example.com/child5/grandchild2,https://example.com/child7/grandchild2,https://example.com/child10,https://example.com/child9/grandchild2,https://example.com/child1,https://example.com/child6/grandchild1,https://example.com/child6/grandchild1,https://example.com/child4,https://example.com/child8/grandchild2,https://example.com/child6,https://example.com/child4/grandchild3,https://example.com/child7/grandchild1,https://example.com/child1,https://example.com,https://example.com/child6/grandchild3,https://example.com/child4,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child4,1322,542,9,20,up,https://example.com/child4,8842,false,11,5.04,1827,59,51,92.04,3,3,88,7548,81.99,118,1482,1339,287,1249,798,1295,961,874,1123,1003,1599,268,1149,180,916,1294,1600,1023,884,273,971,448,354,181,923,660,826,1059,825,1022,562,677,269,488,944,912,920,1040,395,9,2,6,0,7,9,7,10,8,0,2,9,7,6,10,10,1,10,8,8,,b4063db3-e987-4cb4-817f-4079e4b20166,Windows,Desktop,https://example.com,1721,1014,90,true,2023-11-27T13:04:30.051Z,58,92,0,true,0
6565e04f0e8d3b6d19874937,https://example.com/child10/grandchild3,https://example.com/child1/grandchild3,https://example.com/child4/grandchild1,https://example.com/child5/grandchild3,https://example.com/child6/grandchild1,https://example.com/child3,https://example.com/child5/grandchild2,https://example.com/child5/grandchild3,https://example.com/child4,https://example.com/child2/grandchild2,https://example.com/child3/grandchild3,https://example.com/child7,https://example.com/child2/grandchild2,https://example.com/child1/grandchild1,https://example.com/child3/grandchild1,https://example.com/child1,,,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child1,1803,1037,8,63,down,https://example.com/child1,8964,false,0,69.39,478,31,50,47.33,3,4,11,259,27.39,1433,675,1386,1623,1520,1436,1150,1841,112,192,1685,1103,1100,1274,1810,1590,238,1146,455,1377,76,94,96,770,553,181,159,403,118,802,250,506,865,231,320,100,547,420,216,916,2,1,6,7,6,2,4,2,2,3,9,6,3,1,7,0,5,8,7,7,https://example.com/child2/grandchild2,9cfde3f0-7233-4240-a430-01ac0419a254,Android,Mobile,https://example.com,379,661,51,false,2023-11-27T17:15:39.260Z,91,76,0,false,0
6565e04f0e8d3b6d19874939,https://example.com/child1,https://example.com/child9/grandchild2,https://example.com/child5/grandchild3,https://example.com/child2/grandchild3,https://example.com/child1,https://example.com/child1/grandchild2,https://example.com/child10,https://example.com/child1/grandchild3,https://example.com/child7/grandchild2,https://example.com/child8/grandchild1,https://example.com/child3,https://example.com/child5/grandchild1,https://example.com/child3/grandchild2,https://example.com/child5/grandchild1,https://example.com/child8/grandchild3,https://example.com/child3,https://example.com/child9/grandchild2,https://example.com/child10/grandchild2,https://example.com/child10/grandchild1,https://example.com/child8/grandchild1,https://example.com/child3,https://example.com/child1/grandchild3,https://example.com/child1,https://example.com,https://example.com/child10/grandchild3,https://example.com/child2/grandchild1,https://example.com/child10,https://example.com/child8,https://example.com/child5/grandchild1,https://example.com/child2,,,,,,,,,,,,click,https://example.com,https://example.com/child2,514,565,7,84,up,https://example.com/child2,6455,false,7,22.08,922,5,56,84.95,1,5,24,9906,22.55,428,254,301,646,1334,1364,124,880,1677,19,163,1802,1445,476,239,1108,1920,22,948,1705,26,152,879,48,566,636,719,291,657,480,212,627,45,217,728,610,232,321,319,732,1,7,10,5,0,5,1,0,5,2,8,3,9,4,5,8,1,5,3,2,https://example.com/child1/grandchild3,85e9ff8b-4c05-488d-9d64-0e9b3836c4fc,MacOS,Mobile,https://example.com,1763,525,54,false,2023-11-27T12:57:22.632Z,42,4,0,true,0
6565e04f0e8d3b6d1987493b,https://example.com/child8/grandchild1,https://example.com/child2/grandchild3,https://example.com/child8/grandchild1,https://example.com/child1/grandchild3,https://example.com/child5/grandchild2,https://example.com/child7/grandchild1,https://example.com/child4/grandchild3,https://example.com/child7/grandchild1,https://example.com/child7/grandchild2,https://example.com/child5,https://example.com/child3,https://example.com/child8,https://example.com/child3/grandchild3,https://example.com/child6/grandchild3,https://example.com/child3/grandchild2,https://example.com/child9/grandchild1,https://example.com/child6/grandchild1,https://example.com/child4,https://example.com/child9/grandchild1,https://example.com/child9/grandchild1,,,,,,,,,,,,,,,,,,,,,,click,https://example.com,https://example.com/child9/grandchild1,439,494,9,62,up,https://example.com/child9/grandchild1,1863,false,11,97.76,4239,74,33,24.82,3,3,47,8416,26.88,989,1001,684,1888,1661,1031,1681,885,379,1257,1075,879,314,1315,1697,1037,1685,758,821,174,991,381,743,79,99,771,208,278,942,711,98,21,136,861,100,1016,336,208,340,619,3,6,3,8,2,10,10,2,10,1,10,2,7,8,9,1,2,9,8,8,https://example.com/child9,4fdb69bd-9a43-4a1c-9269-7acb7d19a112,Linux,Mobile,https://example.com,826,1068,26,false,2023-11-28T03:02:03.817Z,47,15,0,false,0
